a_x,a_y,a_z,t
-0.00531,-0.01055,0.25163,0.0027108192443847656
-0.00586,-0.01025,0.24992,0.0055425167083740234
-0.0047,-0.0097,0.24955,0.008285045623779297
-0.00354,-0.01171,0.24803,0.008536338806152344
-0.00366,-0.0108,0.24967,0.011269569396972656
-0.00665,-0.00854,0.24699,0.013939380645751953
-0.00482,-0.0097,0.25077,0.01672959327697754
-0.00311,-0.00982,0.24784,0.019561052322387695
-0.00622,-0.00927,0.24949,0.019948959350585938
-0.00378,-0.01049,0.25022,0.022613525390625
-0.00488,-0.01257,0.25468,0.025176286697387695
-0.00421,-0.01043,0.25016,0.028015851974487305
-0.00335,-0.01128,0.24882,0.030714750289916992
-0.00543,-0.01177,0.24607,0.03337883949279785
-0.00702,-0.01104,0.2501,0.03372311592102051
-0.00622,-0.00976,0.24906,0.03627824783325195
-0.00378,-0.01037,0.25181,0.03895735740661621
-0.00287,-0.00921,0.24882,0.04186892509460449
-0.00378,-0.00903,0.24687,0.04449105262756348
-0.00573,-0.01122,0.25254,0.044774770736694336
-0.0039,-0.01019,0.24796,0.04741549491882324
-0.00476,-0.01061,0.24766,0.05032944679260254
-0.00586,-0.00939,0.2462,0.05300784111022949
-0.00287,-0.00848,0.24882,0.05568528175354004
-0.00482,-0.01092,0.24705,0.05604195594787598
-0.00708,-0.01141,0.25059,0.058660030364990234
-0.00525,-0.01086,0.24553,0.06149649620056152
-0.00433,-0.0097,0.24754,0.06409907341003418
-0.00366,-0.00927,0.24534,0.06688761711120605
-0.00647,-0.00952,0.2498,0.06949877738952637
-0.00653,-0.0111,0.25388,0.06990599632263184
-0.00458,-0.00958,0.24491,0.0726771354675293
-0.00409,-0.00872,0.24705,0.07534170150756836
-0.00317,-0.0111,0.23534,0.07819366455078125
-0.005,-0.01013,0.24516,0.0807957649230957
-0.00311,-0.01098,0.24973,0.08116555213928223
-0.00586,-0.01025,0.2512,0.08394765853881836
-0.00451,-0.00952,0.24772,0.08647847175598145
-0.0058,-0.00897,0.26273,0.08918929100036621
-0.0058,-0.00921,0.24638,0.0919189453125
-0.00494,-0.01196,0.24931,0.09230661392211914
-0.00403,-0.00976,0.24607,0.09504365921020508
-0.005,-0.00939,0.24485,0.0989375114440918
-0.00372,-0.00872,0.24784,0.10170936584472656
-0.00573,-0.01196,0.23601,0.1043694019317627
-0.005,-0.00939,0.24553,0.1070547103881836
-0.0047,-0.00958,0.25138,0.10749650001525879
-0.00464,-0.01074,0.2501,0.11009478569030762
-0.00494,-0.01104,0.24632,0.11298418045043945
-0.00787,-0.01153,0.26303,0.1155385971069336
-0.00488,-0.00903,0.25205,0.11816596984863281
-0.00506,-0.01013,0.24918,0.11850929260253906
-0.00372,-0.0097,0.24742,0.12122058868408203
-0.00397,-0.01104,0.24662,0.12395977973937988
-0.00744,-0.00817,0.24742,0.12662792205810547
-0.00586,-0.01025,0.24827,0.1293652057647705
-0.00549,-0.01171,0.25004,0.1296696662902832
-0.0036,-0.01055,0.24467,0.13254594802856445
-0.00409,-0.01068,0.24943,0.1352076530456543
-0.00512,-0.00952,0.24675,0.13791441917419434
-0.00525,-0.01025,0.24851,0.1405341625213623
-0.0039,-0.01183,0.25297,0.1433258056640625
-0.00488,-0.01086,0.24248,0.14388632774353027
-0.00458,-0.01068,0.25193,0.1465921401977539
-0.00335,-0.01104,0.23717,0.14910006523132324
-0.0011,-0.00842,0.25028,0.15176653861999512
-0.00482,-0.0108,0.25077,0.15446233749389648
-0.00641,-0.01098,0.24693,0.15482378005981445
-0.00317,-0.00976,0.24644,0.15755891799926758
-0.00409,-0.00994,0.2526,0.16029953956604004
-0.00305,-0.00903,0.24613,0.16290283203125
-0.0058,-0.01092,0.24998,0.1656169891357422
-0.00488,-0.01074,0.25199,0.16605257987976074
-0.00274,-0.01128,0.24784,0.168745756149292
-0.00372,-0.00921,0.25156,0.17137789726257324
-0.00641,-0.00994,0.25388,0.17412066459655762
-0.00634,-0.01037,0.24632,0.17676711082458496
-0.00415,-0.01037,0.24546,0.17956781387329102
-0.00415,-0.01074,0.25016,0.18008089065551758
-0.00488,-0.01098,0.24845,0.1826622486114502
-0.00281,-0.01,0.2476,0.1853322982788086
-0.00427,-0.01183,0.24796,0.18803691864013672
-0.00439,-0.00927,0.24906,0.19062185287475586
-0.00543,-0.01043,0.25047,0.1910860538482666
-0.00458,-0.01006,0.24955,0.19380974769592285
-0.00555,-0.01165,0.25126,0.1963198184967041
-0.00549,-0.00976,0.25053,0.19996929168701172
-0.0072,-0.01037,0.25144,0.2025153636932373
-0.00439,-0.00903,0.25132,0.20282697677612305
-0.0047,-0.01068,0.24925,0.20547127723693848
-0.00598,-0.00891,0.2479,0.20833325386047363
-0.005,-0.01122,0.25095,0.21122479438781738
-0.00647,-0.01098,0.24607,0.21394014358520508
-0.00427,-0.00878,0.24815,0.21645331382751465
-0.00549,-0.01006,0.25034,0.21688485145568848
-0.00378,-0.00988,0.24845,0.21961212158203125
-0.00335,-0.00811,0.2523,0.2223048210144043
-0.00543,-0.01055,0.25382,0.22486591339111328
-0.0047,-0.01153,0.2465,0.22767210006713867
-0.00317,-0.01092,0.2462,0.22805309295654297
-0.00342,-0.00915,0.2476,0.23069453239440918
-0.00488,-0.00964,0.24815,0.23338866233825684
-0.00494,-0.01043,0.26291,0.23619842529296875
-0.00299,-0.00824,0.25126,0.23872590065002441
-0.00464,-0.00964,0.24717,0.2391352653503418
-0.00274,-0.01019,0.25413,0.241743803024292
-0.00531,-0.00909,0.2476,0.24441289901733398
-0.00244,-0.00939,0.2487,0.24709129333496094
-0.00451,-0.0111,0.24735,0.24992728233337402
-0.00604,-0.01025,0.24693,0.2525029182434082
-0.0061,-0.01104,0.2512,0.25265955924987793
-0.00445,-0.01019,0.24858,0.25539302825927734
-0.00573,-0.00903,0.24851,0.25832390785217285
-0.00433,-0.01043,0.2523,0.2610287666320801
-0.00482,-0.01202,0.24827,0.26372265815734863
-0.00409,-0.00836,0.24803,0.26403021812438965
-0.00458,-0.01006,0.24949,0.26679468154907227
-0.00683,-0.01159,0.2637,0.2694222927093506
-0.00335,-0.0108,0.2523,0.27204322814941406
-0.00262,-0.00909,0.24589,0.27493739128112793
-0.00274,-0.0086,0.24528,0.2751889228820801
-0.00348,-0.01128,0.24546,0.2779202461242676
-0.00293,-0.00952,0.24522,0.2807657718658447
-0.00665,-0.01006,0.249,0.2834591865539551
-0.00488,-0.00842,0.24986,0.28614044189453125
-0.0036,-0.00994,0.24961,0.2887763977050781
-0.00415,-0.00927,0.25309,0.2891678810119629
-0.00573,-0.00939,0.24693,0.2918071746826172
-0.00317,-0.00964,0.25217,0.29462265968322754
-0.00415,-0.01019,0.24796,0.2972245216369629
-0.00439,-0.01074,0.24809,0.3006582260131836
-0.0039,-0.00939,0.24748,0.3010084629058838
-0.00616,-0.01092,0.24644,0.3036322593688965
-0.00403,-0.01098,0.24888,0.30655384063720703
-0.00525,-0.00836,0.24839,0.3092072010040283
-0.005,-0.0108,0.2479,0.3118858337402344
-0.00488,-0.00854,0.24742,0.3122518062591553
-0.00409,-0.0108,0.24729,0.3148934841156006
-0.00586,-0.01037,0.24918,0.31752753257751465
-0.00464,-0.00958,0.25144,0.3201591968536377
-0.00311,-0.01068,0.24931,0.32286548614501953
-0.00439,-0.01135,0.25028,0.32576632499694824
-0.00451,-0.01049,0.24595,0.3262815475463867
-0.00323,-0.01019,0.25034,0.3286590576171875
-0.00317,-0.00927,0.24467,0.33138608932495117
-0.00555,-0.0108,0.24803,0.3340489864349365
-0.00433,-0.0097,0.24876,0.33673715591430664
-0.00616,-0.01104,0.25175,0.3371567726135254
-0.00354,-0.01244,0.24815,0.34015583992004395
-0.00421,-0.01153,0.25132,0.342832088470459
-0.00439,-0.00988,0.23503,0.3456721305847168
-0.00628,-0.01165,0.24717,0.34824538230895996
-0.00714,-0.01159,0.24955,0.3486974239349365
-0.00616,-0.01006,0.25114,0.35124993324279785
-0.00384,-0.00958,0.25144,0.3541889190673828
-0.00519,-0.01006,0.24723,0.35683131217956543
-0.00506,-0.01019,0.24906,0.3594174385070801
-0.00537,-0.01068,0.2465,0.3620724678039551
-0.00299,-0.00909,0.24778,0.36248207092285156
-0.00445,-0.00958,0.25102,0.36497998237609863
-0.00464,-0.01086,0.25065,0.3679652214050293
-0.00598,-0.01049,0.24668,0.3704719543457031
-0.00421,-0.00946,0.25205,0.37342143058776855
-0.00268,-0.00891,0.2523,0.3738713264465332
-0.0039,-0.00976,0.2487,0.376361608505249
-0.00226,-0.00811,0.2454,0.3791649341583252
-0.00622,-0.01122,0.25163,0.3818087577819824
-0.00519,-0.01019,0.25132,0.38437318801879883
-0.00378,-0.00848,0.24559,0.38477563858032227
-0.00567,-0.01128,0.25327,0.38754892349243164
-0.00519,-0.0097,0.24632,0.3901956081390381
-0.00403,-0.01037,0.24833,0.39295268058776855
-0.00573,-0.0122,0.25156,0.3955955505371094
-0.00512,-0.01049,0.24851,0.39837217330932617
-0.00384,-0.01055,0.24742,0.3987710475921631
-0.0039,-0.01049,0.24742,0.4015364646911621
-0.00476,-0.01025,0.24858,0.4047870635986328
-0.0061,-0.01013,0.24571,0.4075136184692383
-0.00409,-0.01141,0.24601,0.4100770950317383
-0.00305,-0.01013,0.24742,0.4104471206665039
-0.00567,-0.01116,0.24735,0.4133446216583252
-0.0047,-0.01006,0.26407,0.4160194396972656
-0.00604,-0.01068,0.2498,0.4186575412750244
-0.00378,-0.00976,0.2501,0.42144107818603516
-0.00445,-0.0108,0.25034,0.4218428134918213
-0.00543,-0.01019,0.25352,0.4244236946105957
-0.00293,-0.01086,0.23607,0.4272167682647705
-0.00366,-0.01013,0.25041,0.42992615699768066
-0.00403,-0.00946,0.24595,0.43245768547058105
-0.00506,-0.01141,0.25126,0.43526268005371094
-0.00397,-0.01068,0.24918,0.43582844734191895
-0.00525,-0.00976,0.24894,0.43823742866516113
-0.00335,-0.01092,0.249,0.44083499908447266
-0.00525,-0.0086,0.24925,0.44357728958129883
-0.00335,-0.01043,0.25163,0.4463057518005371
-0.00616,-0.00958,0.2462,0.44659423828125
-0.00409,-0.00946,0.24906,0.449390172958374
-0.00537,-0.00878,0.25407,0.4521031379699707
-0.00299,-0.01068,0.24833,0.4547882080078125
-0.00506,-0.00781,0.25034,0.4575822353363037
-0.00451,-0.00939,0.25175,0.45803403854370117
-0.0022,-0.00842,0.23625,0.4606771469116211
-0.0025,-0.00982,0.24803,0.46332406997680664
-0.00317,-0.00891,0.24815,0.46609950065612793
-0.00519,-0.0097,0.24967,0.46875429153442383
-0.00665,-0.01116,0.24998,0.47138142585754395
-0.00549,-0.00988,0.24973,0.471935510635376
-0.00476,-0.01086,0.2462,0.47469615936279297
-0.00403,-0.01183,0.24784,0.477097749710083
-0.00226,-0.01165,0.24357,0.47988295555114746
-0.00384,-0.01019,0.25211,0.4824635982513428
-0.00506,-0.0108,0.24967,0.48276734352111816
-0.00555,-0.00982,0.24943,0.4854731559753418
-0.00561,-0.01037,0.25138,0.4881582260131836
-0.00458,-0.00988,0.24742,0.49089884757995605
-0.00494,-0.01068,0.24803,0.49358105659484863
-0.00427,-0.00866,0.23668,0.4939463138580322
-0.00445,-0.01153,0.24882,0.4965944290161133
-0.00519,-0.0111,0.24485,0.4994990825653076
-0.00537,-0.01086,0.24717,0.501976490020752
-0.00421,-0.01013,0.25034,0.504951000213623
-0.00323,-0.00897,0.24595,0.5079541206359863
-0.00397,-0.00897,0.2515,0.508115291595459
-0.00488,-0.01013,0.25327,0.5110361576080322
-0.00586,-0.00964,0.24626,0.5137512683868408
-0.00561,-0.0083,0.24955,0.5165209770202637
-0.00781,-0.01366,0.24918,0.5193283557891846
-0.00256,-0.00659,0.23576,0.5195903778076172
-0.00464,-0.01391,0.24607,0.5221519470214844
-0.00634,-0.00781,0.25169,0.5249290466308594
-0.00561,-0.01128,0.24662,0.5276529788970947
-0.00458,-0.00787,0.24943,0.5304510593414307
-0.00427,-0.00854,0.24626,0.5307357311248779
-0.00433,-0.01019,0.25022,0.5334861278533936
-0.00268,-0.01086,0.24955,0.5361349582672119
-0.00512,-0.00964,0.24748,0.5389101505279541
-0.00464,-0.00854,0.24809,0.5415976047515869
-0.00403,-0.01171,0.23473,0.5443112850189209
-0.00476,-0.00866,0.24613,0.544684886932373
-0.00451,-0.01025,0.24961,0.5473713874816895
-0.00549,-0.00976,0.24845,0.5501816272735596
-0.00531,-0.00994,0.24918,0.5528464317321777
-0.00604,-0.00872,0.23625,0.5554466247558594
-0.00171,-0.00988,0.25022,0.5557847023010254
-0.00519,-0.0108,0.24912,0.5586543083190918
-0.00403,-0.00897,0.24809,0.5611004829406738
-0.00634,-0.00988,0.25315,0.5640168190002441
-0.00378,-0.0111,0.26517,0.5666713714599609
-0.00659,-0.01122,0.2476,0.5670249462127686
-0.00366,-0.00854,0.2523,0.5696210861206055
-0.00403,-0.01135,0.24931,0.5725092887878418
-0.00506,-0.00909,0.25108,0.5751743316650391
-0.00494,-0.01287,0.24961,0.5778303146362305
-0.00458,-0.01141,0.24827,0.5804028511047363
-0.00372,-0.00958,0.24778,0.5807785987854004
-0.00372,-0.01141,0.25303,0.5836315155029297
-0.00525,-0.01086,0.24851,0.5862724781036377
-0.00659,-0.0111,0.25132,0.5889749526977539
-0.00421,-0.01153,0.24894,0.5915498733520508
-0.00665,-0.0108,0.24931,0.5918920040130615
-0.00512,-0.01,0.24742,0.5946779251098633
-0.00476,-0.00817,0.24504,0.5976719856262207
-0.00458,-0.01055,0.254,0.6003575325012207
-0.00586,-0.01244,0.24778,0.6031043529510498
-0.00628,-0.01031,0.26407,0.6035563945770264
-0.0047,-0.00872,0.25199,0.606095552444458
-0.00458,-0.0119,0.24906,0.6093540191650391
-0.00305,-0.00964,0.23503,0.6119036674499512
-0.00641,-0.0108,0.25413,0.614443302154541
-0.00299,-0.01031,0.2462,0.6174089908599854
-0.00451,-0.01031,0.24644,0.6178765296936035
-0.00482,-0.01068,0.24906,0.6204061508178711
-0.0025,-0.01068,0.2357,0.6231169700622559
-0.00317,-0.00988,0.2487,0.6259047985076904
-0.0039,-0.01037,0.25223,0.6285676956176758
-0.00549,-0.00903,0.24613,0.6289880275726318
-0.00403,-0.01013,0.25028,0.6316635608673096
-0.00549,-0.00939,0.24803,0.6342554092407227
-0.00281,-0.01,0.24949,0.6368505954742432
-0.005,-0.01135,0.24626,0.6398932933807373
-0.00378,-0.00891,0.24693,0.6403107643127441
-0.00512,-0.01013,0.25016,0.6428725719451904
-0.00458,-0.00946,0.24858,0.6455495357513428
-0.00567,-0.01055,0.24735,0.648087739944458
-0.00506,-0.00982,0.24522,0.6507935523986816
-0.0058,-0.00872,0.24766,0.6534662246704102
-0.0047,-0.00897,0.24864,0.653801441192627
-0.00287,-0.01006,0.249,0.6565921306610107
-0.00683,-0.00952,0.25065,0.6592204570770264
-0.00335,-0.00799,0.25077,0.6619534492492676
-0.00366,-0.00878,0.2479,0.6647005081176758
-0.00293,-0.01,0.24906,0.6651134490966797
-0.00494,-0.00982,0.24961,0.667604923248291
-0.00384,-0.00921,0.25095,0.670417070388794
-0.00494,-0.01202,0.24876,0.6731994152069092
-0.005,-0.01043,0.24845,0.675912618637085
-0.00409,-0.01147,0.2515,0.676278829574585
-0.00372,-0.0097,0.25114,0.679060697555542
-0.00665,-0.01019,0.2487,0.681725263595581
-0.00476,-0.01122,0.25388,0.684237003326416
-0.00372,-0.01049,0.2476,0.6870086193084717
-0.00543,-0.01019,0.24742,0.6895599365234375
-0.00439,-0.01061,0.25077,0.6899158954620361
-0.00598,-0.0111,0.26486,0.6927139759063721
-0.00482,-0.01153,0.25132,0.6954989433288574
-0.0025,-0.00927,0.24693,0.6983580589294434
-0.00274,-0.00964,0.24772,0.7011756896972656
-0.00433,-0.0108,0.24607,0.7015430927276611
-0.00476,-0.01013,0.25083,0.7041995525360107
-0.00329,-0.00976,0.2354,0.7068698406219482
-0.00427,-0.0122,0.24803,0.7095544338226318
-0.00195,-0.00878,0.24778,0.712590217590332
-0.0047,-0.01019,0.2512,0.7129464149475098
-0.00445,-0.01238,0.23424,0.7157986164093018
-0.00708,-0.01025,0.24961,0.7184433937072754
-0.00287,-0.00988,0.25163,0.7211098670959473
-0.00506,-0.01025,0.24888,0.7239623069763184
-0.00482,-0.01092,0.24845,0.7264769077301025
-0.00458,-0.00958,0.23534,0.7269096374511719
-0.00256,-0.0111,0.24876,0.7296311855316162
-0.00537,-0.01031,0.2498,0.7322201728820801
-0.00415,-0.01141,0.25217,0.7349812984466553
-0.00525,-0.00927,0.25138,0.737727165222168
-0.00555,-0.01031,0.24803,0.7381508350372314
-0.00384,-0.00946,0.24858,0.7406079769134521
-0.00604,-0.01013,0.2537,0.7431380748748779
-0.00451,-0.0119,0.2462,0.745851993560791
-0.00445,-0.00921,0.24595,0.7486865520477295
-0.00488,-0.01074,0.24961,0.7489027976989746
-0.00744,-0.01159,0.244,0.75180983543396
-0.00677,-0.01141,0.24864,0.7545654773712158
-0.00537,-0.01128,0.24821,0.7571477890014648
-0.00604,-0.01019,0.24949,0.7598726749420166
-0.00397,-0.00958,0.2487,0.7626156806945801
-0.00427,-0.01013,0.24717,0.7628161907196045
-0.00445,-0.01092,0.24931,0.7654786109924316
-0.00604,-0.01263,0.24912,0.7683789730072021
-0.00592,-0.00921,0.24693,0.7710647583007812
-0.00512,-0.01086,0.24925,0.7737929821014404
-0.00464,-0.00878,0.249,0.7740755081176758
-0.00647,-0.00976,0.24858,0.7769913673400879
-0.00647,-0.0097,0.25071,0.7796657085418701
-0.00506,-0.00824,0.249,0.7822721004486084
-0.0047,-0.01055,0.24906,0.7850158214569092
-0.00628,-0.00946,0.26315,0.7853474617004395
-0.00512,-0.00671,0.24937,0.7881460189819336
-0.00628,-0.0119,0.24943,0.7908475399017334
-0.00384,-0.00848,0.24723,0.7933309078216553
-0.00281,-0.00964,0.24504,0.7961719036102295
-0.00335,-0.00836,0.24687,0.7992227077484131
-0.00573,-0.00903,0.25315,0.7996485233306885
-0.00329,-0.00964,0.24845,0.8022556304931641
-0.00439,-0.01049,0.24748,0.8051285743713379
-0.00281,-0.00952,0.24754,0.807844877243042
-0.00622,-0.0108,0.25132,0.8105108737945557
-0.00592,-0.01116,0.24748,0.8108847141265869
-0.00427,-0.01159,0.24583,0.81390380859375
-0.00586,-0.00726,0.25608,0.8168430328369141
-0.00537,-0.01074,0.24912,0.8194222450256348
-0.00323,-0.01006,0.24742,0.8222081661224365
-0.00543,-0.01092,0.26352,0.822655439376831
-0.00421,-0.01116,0.23497,0.8252882957458496
-0.00232,-0.01049,0.24918,0.8279440402984619
-0.00384,-0.01043,0.24833,0.8307318687438965
-0.00561,-0.01135,0.24803,0.8332846164703369
-0.00451,-0.00952,0.25059,0.8359687328338623
-0.00281,-0.01147,0.24766,0.8363852500915527
-0.00335,-0.0097,0.24394,0.8391032218933105
-0.00378,-0.01,0.24973,0.8417391777038574
-0.00555,-0.01116,0.2526,0.8443508148193359
-0.00281,-0.01061,0.24815,0.8470883369445801
-0.00616,-0.00946,0.26389,0.8474960327148438
-0.00598,-0.01098,0.24845,0.8500814437866211
-0.00378,-0.01031,0.24821,0.8529965877532959
-0.00488,-0.0108,0.24937,0.8556621074676514
-0.00476,-0.00891,0.24717,0.8583438396453857
-0.00464,-0.01025,0.26352,0.8587827682495117
-0.00695,-0.01,0.24906,0.8614184856414795
-0.00213,-0.00952,0.24851,0.8639750480651855
-0.00427,-0.01171,0.25065,0.8665714263916016
-0.00427,-0.01,0.24717,0.8695218563079834
-0.00464,-0.01049,0.2368,0.8720159530639648
-0.00512,-0.00988,0.24559,0.8724081516265869
-0.00415,-0.01013,0.25132,0.8752973079681396
-0.00702,-0.0119,0.24882,0.8780026435852051
-0.005,-0.01037,0.24821,0.8805029392242432
-0.00628,-0.01055,0.23808,0.8833060264587402
-0.00238,-0.00982,0.25053,0.883716344833374
-0.005,-0.01068,0.24833,0.8864374160766602
-0.00561,-0.0108,0.24955,0.8891289234161377
-0.00592,-0.01165,0.2487,0.8918304443359375
-0.00476,-0.01135,0.26352,0.8945250511169434
-0.00671,-0.01098,0.24912,0.8948624134063721
-0.00421,-0.00884,0.24986,0.897597074508667
-0.00555,-0.01061,0.24998,0.9003047943115234
-0.00451,-0.0111,0.24784,0.9030411243438721
-0.00628,-0.01092,0.24827,0.9057295322418213
-0.00519,-0.01055,0.25144,0.9085114002227783
-0.00543,-0.00897,0.26309,0.9089579582214355
-0.00506,-0.00946,0.24693,0.9116206169128418
-0.00494,-0.01104,0.24876,0.9143741130828857
-0.00512,-0.00952,0.24662,0.9173035621643066
-0.00677,-0.0097,0.24687,0.9200665950775146
-0.00616,-0.01104,0.25004,0.9204742908477783
-0.00543,-0.00878,0.24882,0.9232571125030518
-0.00317,-0.00976,0.24595,0.9259207248687744
-0.00531,-0.0097,0.24912,0.928694486618042
-0.00256,-0.00915,0.24693,0.9313509464263916
-0.00409,-0.00799,0.2462,0.931809663772583
-0.00695,-0.01068,0.25449,0.9343578815460205
-0.00439,-0.01025,0.24638,0.9369118213653564
-0.0047,-0.00921,0.24559,0.9396531581878662
-0.00329,-0.01025,0.24754,0.9424755573272705
-0.00616,-0.00848,0.2498,0.9451248645782471
-0.00415,-0.01,0.25425,0.945610761642456
-0.00476,-0.01,0.24864,0.9481925964355469
-0.00366,-0.00964,0.24437,0.9510631561279297
-0.00427,-0.01159,0.24967,0.953559160232544
-0.00409,-0.00933,0.24577,0.9561693668365479
-0.00397,-0.00903,0.25102,0.9564745426177979
-0.00439,-0.00964,0.249,0.959294319152832
-0.00476,-0.00964,0.24827,0.9620935916900635
-0.00525,-0.00952,0.26425,0.9647700786590576
-0.00573,-0.00866,0.24778,0.9674408435821533
-0.00598,-0.01208,0.24961,0.967839241027832
-0.00415,-0.00939,0.24668,0.9705424308776855
-0.0036,-0.01043,0.25108,0.9732842445373535
-0.00604,-0.00982,0.23448,0.975893497467041
-0.00531,-0.01153,0.24675,0.9786412715911865
-0.00354,-0.0086,0.25108,0.9813990592956543
-0.00323,-0.01019,0.25041,0.98183274269104
-0.00525,-0.01025,0.2462,0.984400749206543
-0.00378,-0.01171,0.23558,0.9871413707733154
-0.00421,-0.01006,0.2443,0.9895946979522705
-0.00458,-0.01019,0.25211,0.9924390316009521
